id,name,description_en,manufacturer,part_number,price,currency,price_usd,us_rrp_usd,price_ratio,in_stock,url,category_group,subcategory,subcategory_description
141872,מאוורר למעבד THERMALRIGHT Peerless Assassin 120 SE WHITE ARGB הכולל 2 מאווררים - צבע לבן,THERMALRIGHT Peerless Assassin 120 SE WHITE ARGB CPU Cooler with 2 fans - White,THERMALRIGHT,,285,ILS,92.06,40,2.3,True,https://www.ivory.co.il/catalog.php?id=141872,Cooling,cpu-coolers,CPU Coolers
141878,מאוורר למעבד עם צג טמפרטורה THERMALRIGHT Royal Knight 120 Digital BLACK הכולל 2 מאווררים - צבע שחור,THERMALRIGHT Royal Knight 120 Digital BLACK CPU Cooler with Temperature Display and 2 fans - Black,THERMALRIGHT,,290,ILS,93.67,60,1.56,True,https://www.ivory.co.il/catalog.php?id=141878,Cooling,cpu-coolers,CPU Coolers
141881,מאוורר למעבד עם צג טמפרטורה THERMALRIGHT Royal Knight 120 Digital WHITE הכולל 2 מאווררים - צבע לבן,CPU Cooler with Temperature Display THERMALRIGHT Royal Knight 120 Digital WHITE including 2 fans - White color,THERMALRIGHT,Royal Knight 120 Digital WHITE,290,ILS,93.67,40,2.34,True,https://www.ivory.co.il/catalog.php?id=141881,Cooling,cpu-coolers,CPU Coolers
141884,מאוורר למעבד THERMALRIGHT Royal Pretor 130 הכולל 2 מאווררים - צבע כסוף ושחור,CPU Cooler THERMALRIGHT Royal Pretor 130 including 2 fans - Silver and Black color,THERMALRIGHT,Royal Pretor 130,299,ILS,96.58,45,2.15,True,https://www.ivory.co.il/catalog.php?id=141884,Cooling,cpu-coolers,CPU Coolers
141887,מאוורר למעבד THERMALRIGHT Royal Pretor 130 Ultra BLACK ARGB הכולל 2 מאווררים - צבע שחור,CPU Cooler THERMALRIGHT Royal Pretor 130 Ultra BLACK ARGB including 2 fans - Black color,THERMALRIGHT,Royal Pretor 130 Ultra BLACK ARGB,299,ILS,96.58,50,1.93,True,https://www.ivory.co.il/catalog.php?id=141887,Cooling,cpu-coolers,CPU Coolers
141890,מאוורר למעבד THERMALRIGHT Royal Pretor 130 Ultra WHITE ARGB הכולל 2 מאווררים - צבע לבן,CPU Cooler THERMALRIGHT Royal Pretor 130 Ultra WHITE ARGB including 2 fans - White color,THERMALRIGHT,Royal Pretor 130 Ultra WHITE ARGB,299,ILS,96.58,50,1.93,True,https://www.ivory.co.il/catalog.php?id=141890,Cooling,cpu-coolers,CPU Coolers
126585,קירור נוזלי למעבד Corsair NAUTILUS 360 RS ARGB 360mm בצבע שחור,"Corsair NAUTILUS 360 RS ARGB liquid CPU cooler, 360mm, Black",Corsair,NAUTILUS 360 RS ARGB,549,ILS,177.33,220,0.81,True,https://www.ivory.co.il/catalog.php?id=126585,Cooling,water-coolers,Water Coolers
135501,קירור נוזלי למעבד Arctic Liquid Freezer III Pro 360 A-RGB 360mm בצבע לבן,"Arctic Liquid Freezer III Pro 360 A-RGB liquid CPU cooler, 360mm, White",Arctic,Liquid Freezer III Pro 360 A-RGB,489,ILS,157.95,150,1.05,True,https://www.ivory.co.il/catalog.php?id=135501,Cooling,water-coolers,Water Coolers
135492,קירור נוזלי למעבד Arctic Liquid Freezer III Pro 240 A-RGB 240mm בצבע שחור,"Arctic Liquid Freezer III Pro 240 A-RGB liquid CPU cooler, 240mm, Black",Arctic,Liquid Freezer III Pro 240 A-RGB,385,ILS,124.36,130,0.96,True,https://www.ivory.co.il/catalog.php?id=135492,Cooling,water-coolers,Water Coolers
141833,קירור נוזלי למעבד עם מסך THERMALRIGHT Frozen Warframe 360 SE ARGB WHITE V2 – גודל 360 מ''מ – צבע לבן,"THERMALRIGHT Frozen Warframe 360 SE ARGB WHITE V2 liquid CPU cooler with screen, 360mm, White",THERMALRIGHT,Frozen Warframe 360 SE ARGB WHITE V2,460,ILS,148.58,130,1.14,True,https://www.ivory.co.il/catalog.php?id=141833,Cooling,water-coolers,Water Coolers
149485,קירור נוזלי למעבד CORSAIR NAUTILUS 360 RS – גודל 360 מ''מ – צבע שחור,"Corsair NAUTILUS 360 RS liquid CPU cooler, 360mm, Black",Corsair,NAUTILUS 360 RS,399,ILS,128.88,200,0.64,True,https://www.ivory.co.il/catalog.php?id=149485,Cooling,water-coolers,Water Coolers
133782,קירור נוזלי למעבד עם צג טמפרטורה Jonsbo TH-240 Black ARGB 240mm בצבע שחור,"Jonsbo TH-240 Black ARGB 240mm liquid CPU cooler with temperature display, black color",Jonsbo,TH-240,395,ILS,127.59,80,1.59,True,https://www.ivory.co.il/catalog.php?id=133782,Cooling,water-coolers,Water Coolers
150454,קירור נוזלי למעבד עם מסך Corsair iCUE LINK TITAN 360 RX LCD 360mm בצבע לבן,"Corsair iCUE LINK TITAN 360 RX LCD 360mm liquid CPU cooler with screen, white color",Corsair,iCUE LINK TITAN 360 RX,1149,ILS,371.13,400,0.93,True,https://www.ivory.co.il/catalog.php?id=150454,Cooling,water-coolers,Water Coolers
71576,קירור נוזלי למעבד Corsair iCUE H100i Elite Capellix XT 240mm בצבע לבן,"Corsair iCUE H100i Elite Capellix XT 240mm liquid CPU cooler, white color",Corsair,iCUE H100i Elite Capellix XT,529,ILS,170.87,160,1.07,True,https://www.ivory.co.il/catalog.php?id=71576,Cooling,water-coolers,Water Coolers
141860,קירור נוזלי למעבד עם מסך THERMALRIGHT Wonder Vision 360 Turbo ARGB BLACK – גודל 360 מ''מ – צבע שחור,"THERMALRIGHT Wonder Vision 360 Turbo ARGB BLACK 360mm liquid CPU cooler with screen, black color",THERMALRIGHT,Wonder Vision 360 Turbo ARGB,1085,ILS,350.45,160,2.19,True,https://www.ivory.co.il/catalog.php?id=141860,Cooling,water-coolers,Water Coolers
126582,קירור נוזלי למעבד Corsair NAUTILUS 240 RS ARGB 240mm בצבע שחור,"Corsair NAUTILUS 240 RS ARGB 240mm liquid CPU cooler, black color",Corsair,NAUTILUS 240 RS ARGB,449,ILS,145.03,180,0.81,True,https://www.ivory.co.il/catalog.php?id=126582,Cooling,water-coolers,Water Coolers
130950,קירור נוזלי למעבד Corsair iCUE LINK TITAN 240 RX RGB 240mm בצבע שחור,"Corsair iCUE LINK TITAN 240 RX RGB 240mm liquid CPU cooler, Black",Corsair,iCUE LINK TITAN 240 RX RGB,619,ILS,199.94,250,0.8,True,https://www.ivory.co.il/catalog.php?id=130950,Cooling,water-coolers,Water Coolers
141836,קירור נוזלי למעבד עם מסך THERMALRIGHT Stream Vision 360 BLACK – גודל 360 מ''מ – צבע שחור,"THERMALRIGHT Stream Vision 360 BLACK liquid CPU cooler with screen, 360mm, Black",THERMALRIGHT,Stream Vision 360 BLACK,680,ILS,219.64,150,1.46,True,https://www.ivory.co.il/catalog.php?id=141836,Cooling,water-coolers,Water Coolers
147550,קירור נוזלי למעבד עם מסך Lian Li HydroShift II LCD-S 360 TL – גודל 360 מ''מ – תאורת RGB – צבע לבן,"Lian Li HydroShift II LCD-S 360 TL liquid CPU cooler with screen, 360mm, RGB, White",Lian Li,HydroShift II LCD-S 360 TL,1080,ILS,348.84,280,1.25,True,https://www.ivory.co.il/catalog.php?id=147550,Cooling,water-coolers,Water Coolers
146321,קירור נוזלי למעבד CORSAIR NAUTILUS 240 RS – גודל 240 מ''מ – צבע שחור,"Corsair NAUTILUS 240 RS liquid CPU cooler, 240mm, Black",Corsair,NAUTILUS 240 RS,335,ILS,108.2,140,0.77,True,https://www.ivory.co.il/catalog.php?id=146321,Cooling,water-coolers,Water Coolers
141845,קירור נוזלי למעבד עם מסך THERMALRIGHT Trofeo Vision 360 ARGB BLACK – גודל 360 מ''מ – צבע שחור,"THERMALRIGHT Trofeo Vision 360 ARGB BLACK liquid CPU cooler with screen, 360mm, Black",THERMALRIGHT,Trofeo Vision 360 ARGB BLACK,790,ILS,255.17,160,1.59,True,https://www.ivory.co.il/catalog.php?id=141845,Cooling,water-coolers,Water Coolers
116527,קירור נוזלי למעבד Jonsbo TG-240 Black ARGB 240mm בצבע שחור,Jonsbo TG-240 Black ARGB 240mm Liquid CPU Cooler,Jonsbo,TG-240 Black ARGB,325,ILS,104.98,70,1.5,True,https://www.ivory.co.il/catalog.php?id=116527,Cooling,water-coolers,Water Coolers
116529,קירור נוזלי למעבד Jonsbo TG-360 Black ARGB 360mm בצבע שחור,Jonsbo TG-360 Black ARGB 360mm Liquid CPU Cooler,Jonsbo,TG-360 Black ARGB,379,ILS,122.42,90,1.36,True,https://www.ivory.co.il/catalog.php?id=116529,Cooling,water-coolers,Water Coolers
71561,קירור נוזלי למעבד Corsair iCUE H100x RGB Elite 240mm,Corsair iCUE H100x RGB Elite 240mm Liquid CPU Cooler,Corsair,iCUE H100x RGB Elite,519,ILS,167.64,90,1.86,True,https://www.ivory.co.il/catalog.php?id=71561,Cooling,water-coolers,Water Coolers
80663,קירור נוזלי למעבד Corsair iCUE LINK H100i RGB 240mm בצבע שחור,Corsair iCUE LINK H100i RGB 240mm Liquid CPU Cooler,Corsair,iCUE LINK H100i RGB,660,ILS,213.18,180,1.18,True,https://www.ivory.co.il/catalog.php?id=80663,Cooling,water-coolers,Water Coolers
83820,קירור נוזלי למעבד Cougar Poseidon Elite ARGB 240mm בצבע שחור,Cougar Poseidon Elite ARGB 240mm Liquid CPU Cooler,Cougar,Poseidon Elite ARGB 240mm,369,ILS,119.19,90,1.32,True,https://www.ivory.co.il/catalog.php?id=83820,Cooling,water-coolers,Water Coolers
83823,קירור נוזלי למעבד Cougar Poseidon Elite ARGB 360mm בצבע שחור,"Cougar Poseidon Elite ARGB 360mm CPU Liquid Cooler, Black",Cougar,Poseidon Elite ARGB 360mm,415,ILS,134.05,130,1.03,True,https://www.ivory.co.il/catalog.php?id=83823,Cooling,water-coolers,Water Coolers
86646,קירור נוזלי למעבד Corsair iCUE H100i RGB Elite בצבע שחור,"Corsair iCUE H100i RGB Elite CPU Liquid Cooler, Black",Corsair,iCUE H100i RGB Elite,545,ILS,176.03,110,1.6,True,https://www.ivory.co.il/catalog.php?id=86646,Cooling,water-coolers,Water Coolers
95205,קירור נוזלי למעבד Jonsbo TG-360 Black ARGB 360mm בצבע לבן,"Jonsbo TG-360 Black ARGB 360mm CPU Liquid Cooler, White",Jonsbo,TG-360 Black ARGB 360mm,379,ILS,122.42,90,1.36,True,https://www.ivory.co.il/catalog.php?id=95205,Cooling,water-coolers,Water Coolers
117271,קירור נוזלי למעבד Corsair iCUE LINK TITAN 360 RX RGB 360mm בצבע שחור,"Corsair iCUE LINK TITAN 360 RX RGB 360mm CPU Liquid Cooler, Black",Corsair,iCUE LINK TITAN 360 RX RGB 360mm,769,ILS,248.39,330,0.75,True,https://www.ivory.co.il/catalog.php?id=117271,Cooling,water-coolers,Water Coolers
117273,קירור נוזלי למעבד Corsair iCUE LINK TITAN 360 RX RGB 360mm בצבע לבן,"Corsair iCUE LINK TITAN 360 RX RGB 360mm CPU Liquid Cooler, White",Corsair,iCUE LINK TITAN 360 RX RGB 360mm,769,ILS,248.39,330,0.75,True,https://www.ivory.co.il/catalog.php?id=117273,Cooling,water-coolers,Water Coolers
116533,קירור נוזלי למעבד עם מסך Jonsbo TF2-360SC ARGB 360mm בצבע לבן,Jonsbo TF2-360SC ARGB 360mm liquid CPU cooler (white),Jonsbo,TF2-360SC,790,ILS,255.17,85,3.0,True,https://www.ivory.co.il/catalog.php?id=116533,Cooling,water-coolers,Water Coolers
126588,קירור נוזלי למעבד Corsair NAUTILUS 240 RS ARGB 240mm בצבע לבן,Corsair NAUTILUS 240 RS ARGB 240mm liquid CPU cooler (white),Corsair,NAUTILUS 240 RS,449,ILS,145.03,180,0.81,True,https://www.ivory.co.il/catalog.php?id=126588,Cooling,water-coolers,Water Coolers
126591,קירור נוזלי למעבד Corsair NAUTILUS 360 RS ARGB 360mm בצבע לבן,Corsair NAUTILUS 360 RS ARGB 360mm liquid CPU cooler (white),Corsair,NAUTILUS 360 RS,549,ILS,177.33,210,0.84,True,https://www.ivory.co.il/catalog.php?id=126591,Cooling,water-coolers,Water Coolers
130953,קירור נוזלי למעבד Corsair iCUE LINK TITAN 240 RX RGB 240mm בצבע לבן,Corsair iCUE LINK TITAN 240 RX RGB 240mm liquid CPU cooler (white),Corsair,iCUE LINK TITAN 240 RX RGB,620,ILS,200.26,270,0.74,True,https://www.ivory.co.il/catalog.php?id=130953,Cooling,water-coolers,Water Coolers
134940,קירור נוזלי למעבד THERMALRIGHT Frozen Warframe PRO 360 ARGB 360mm בצבע לבן,THERMALRIGHT Frozen Warframe PRO 360 ARGB 360mm liquid CPU cooler (white),THERMALRIGHT,Frozen Warframe PRO 360 ARGB,599,ILS,193.48,70,2.76,True,https://www.ivory.co.il/catalog.php?id=134940,Cooling,water-coolers,Water Coolers
133785,קירור נוזלי למעבד עם צג טמפרטורה Jonsbo TH-240 White ARGB 240mm בצבע לבן,"Jonsbo TH-240 White ARGB 240mm Liquid CPU Cooler with Temperature Display, White",Jonsbo,TH-240,395,ILS,127.59,80,1.59,True,https://www.ivory.co.il/catalog.php?id=133785,Cooling,water-coolers,Water Coolers
133788,קירור נוזלי למעבד עם צג טמפרטורה Jonsbo TH-360 Black ARGB 360mm בצבע שחור,"Jonsbo TH-360 Black ARGB 360mm Liquid CPU Cooler with Temperature Display, Black",Jonsbo,TH-360,475,ILS,153.43,90,1.7,True,https://www.ivory.co.il/catalog.php?id=133788,Cooling,water-coolers,Water Coolers
133791,קירור נוזלי למעבד עם צג טמפרטורה Jonsbo TH-360 White ARGB 360mm בצבע לבן,"Jonsbo TH-360 White ARGB 360mm Liquid CPU Cooler with Temperature Display, White",Jonsbo,TH-360,475,ILS,153.43,90,1.7,True,https://www.ivory.co.il/catalog.php?id=133791,Cooling,water-coolers,Water Coolers
135831,קירור נוזלי למעבד עם מסך Corsair iCUE LINK TITAN 360 RX LCD 360mm בצבע שחור,"Corsair iCUE LINK TITAN 360 RX LCD 360mm Liquid CPU Cooler with LCD Screen, Black",Corsair,iCUE LINK TITAN 360 RX LCD,1149,ILS,371.13,370,1.0,True,https://www.ivory.co.il/catalog.php?id=135831,Cooling,water-coolers,Water Coolers
141809,קירור נוזלי למעבד THERMALRIGHT Aqua Elite 240 ARGB WHITE V6 – גודל 240 מ''מ – צבע לבן,"THERMALRIGHT Aqua Elite 240 ARGB WHITE V6 240mm Liquid CPU Cooler, White",THERMALRIGHT,Aqua Elite 240 ARGB WHITE V6,299,ILS,96.58,60,1.61,True,https://www.ivory.co.il/catalog.php?id=141809,Cooling,water-coolers,Water Coolers
141812,קירור נוזלי למעבד THERMALRIGHT Aqua Elite 360 ARGB BLACK V6 – גודל 360 מ''מ – צבע שחור,CPU Liquid Cooler THERMALRIGHT Aqua Elite 360 ARGB BLACK V6 – 360mm size – Black color,THERMALRIGHT,Aqua Elite 360 ARGB BLACK V6,399,ILS,128.88,70,1.84,True,https://www.ivory.co.il/catalog.php?id=141812,Cooling,water-coolers,Water Coolers
141815,קירור נוזלי למעבד THERMALRIGHT Aqua Elite 360 ARGB WHITE V6 – גודל 360 מ''מ – צבע לבן,CPU Liquid Cooler THERMALRIGHT Aqua Elite 360 ARGB WHITE V6 – 360mm size – White color,THERMALRIGHT,Aqua Elite 360 ARGB WHITE V6,345,ILS,111.44,70,1.59,True,https://www.ivory.co.il/catalog.php?id=141815,Cooling,water-coolers,Water Coolers
141818,קירור נוזלי למעבד עם מסך THERMALRIGHT Core Matrix 240 Vision ARGB BLACK – גודל 240 מ''מ – צבע שחור,CPU Liquid Cooler with screen THERMALRIGHT Core Matrix 240 Vision ARGB BLACK – 240mm size – Black color,THERMALRIGHT,Core Matrix 240 Vision ARGB BLACK,435,ILS,140.5,100,1.41,True,https://www.ivory.co.il/catalog.php?id=141818,Cooling,water-coolers,Water Coolers
141821,קירור נוזלי למעבד עם מסך THERMALRIGHT Core Matrix 240 Vision ARGB WHITE – גודל 240 מ''מ – צבע לבן,CPU Liquid Cooler with screen THERMALRIGHT Core Matrix 240 Vision ARGB WHITE – 240mm size – White color,THERMALRIGHT,Core Matrix 240 Vision ARGB WHITE,435,ILS,140.5,100,1.41,True,https://www.ivory.co.il/catalog.php?id=141821,Cooling,water-coolers,Water Coolers
141824,קירור נוזלי למעבד עם מסך THERMALRIGHT Core Matrix 360 Vision ARGB BLACK – גודל 360 מ''מ – צבע שחור,CPU Liquid Cooler with screen THERMALRIGHT Core Matrix 360 Vision ARGB BLACK – 360mm size – Black color,THERMALRIGHT,Core Matrix 360 Vision ARGB BLACK,525,ILS,169.58,120,1.41,True,https://www.ivory.co.il/catalog.php?id=141824,Cooling,water-coolers,Water Coolers
141827,קירור נוזלי למעבד עם מסך THERMALRIGHT Core Matrix 360 Vision ARGB WHITE – גודל 360 מ''מ – צבע לבן,"CPU liquid cooler with screen, THERMALRIGHT Core Matrix 360 Vision ARGB WHITE – size 360 mm – color white",THERMALRIGHT,Core Matrix 360 Vision ARGB WHITE,525,ILS,169.58,130,1.3,True,https://www.ivory.co.il/catalog.php?id=141827,Cooling,water-coolers,Water Coolers
141830,קירור נוזלי למעבד עם מסך THERMALRIGHT Frozen Warframe 360 SE ARGB BLACK V2 – גודל 360 מ''מ – צבע שחור,"CPU liquid cooler with screen, THERMALRIGHT Frozen Warframe 360 SE ARGB BLACK V2 – size 360 mm – color black",THERMALRIGHT,Frozen Warframe 360 SE ARGB BLACK V2,460,ILS,148.58,90,1.65,True,https://www.ivory.co.il/catalog.php?id=141830,Cooling,water-coolers,Water Coolers
141839,קירור נוזלי למעבד עם מסך THERMALRIGHT Stream Vision 360 WHITE – גודל 360 מ''מ – צבע לבן,"CPU liquid cooler with screen, THERMALRIGHT Stream Vision 360 WHITE – size 360 mm – color white",THERMALRIGHT,Stream Vision 360 WHITE,680,ILS,219.64,120,1.83,True,https://www.ivory.co.il/catalog.php?id=141839,Cooling,water-coolers,Water Coolers
141851,קירור נוזלי למעבד עם מסך THERMALRIGHT Trofeo Vision 360 ARGB WHITE – גודל 360 מ''מ – צבע לבן,"CPU liquid cooler with screen, THERMALRIGHT Trofeo Vision 360 ARGB WHITE – size 360 mm – color white",THERMALRIGHT,Trofeo Vision 360 ARGB WHITE,790,ILS,255.17,130,1.96,True,https://www.ivory.co.il/catalog.php?id=141851,Cooling,water-coolers,Water Coolers
141863,קירור נוזלי למעבד עם מסך THERMALRIGHT Wonder Vision 360 Turbo ARGB WHITE – גודל 360 מ''מ – צבע לבן,"CPU liquid cooler with screen, THERMALRIGHT Wonder Vision 360 Turbo ARGB WHITE – size 360 mm – color white",THERMALRIGHT,Wonder Vision 360 Turbo ARGB WHITE,1085,ILS,350.45,140,2.5,True,https://www.ivory.co.il/catalog.php?id=141863,Cooling,water-coolers,Water Coolers
145166,קירור נוזלי למעבד Arctic Liquid Freezer III Pro 240 A-RGB 240mm בצבע לבן,Arctic Liquid Freezer III Pro 240 A-RGB 240mm CPU Liquid Cooler - White,Arctic,Liquid Freezer III Pro 240 A-RGB,385,ILS,124.36,120,1.04,True,https://www.ivory.co.il/catalog.php?id=145166,Cooling,water-coolers,Water Coolers
147547,קירור נוזלי למעבד עם מסך Lian Li HydroShift II LCD-S 360 TL – גודל 360 מ''מ – תאורת RGB – צבע שחור,Lian Li HydroShift II LCD-S 360 TL CPU Liquid Cooler with LCD screen - 360mm size - RGB lighting - Black color,Lian Li,HydroShift II LCD-S 360 TL,1080,ILS,348.84,280,1.25,True,https://www.ivory.co.il/catalog.php?id=147547,Cooling,water-coolers,Water Coolers
150427,3 מאווררים למארז 12 ס''מ CORSAIR RS120  – צבע שחור – תומך שירשור,3 Corsair RS120 12cm case fans - Black - daisy chain support,Corsair,RS120,99,ILS,31.98,40,0.8,True,https://www.ivory.co.il/catalog.php?id=150427,Cooling,case-fans,Case Fans
124284,מאוורר למארז 12 ס''מ Ivory Gaming IX120 ARGB - צבע שחור,Ivory Gaming IX120 ARGB 12cm case fan - Black,Ivory Gaming,IX120 ARGB,50,ILS,16.15,20,0.81,True,https://www.ivory.co.il/catalog.php?id=124284,Cooling,case-fans,Case Fans
126564,"3 מאווררים למארז 12 ס""מ Corsair RS120 ARGB PWM בצבע שחור",3 Corsair RS120 ARGB PWM 12cm case fans - Black,Corsair,RS120 ARGB PWM,219,ILS,70.74,70,1.01,True,https://www.ivory.co.il/catalog.php?id=126564,Cooling,case-fans,Case Fans
142295,מאוורר למארז 12 ס''מ Corsair iCUE SP120 RGB ELITE בצבע שחור,Corsair iCUE SP120 RGB ELITE 12cm case fan - Black,Corsair,iCUE SP120 RGB ELITE,74,ILS,23.9,25,0.96,True,https://www.ivory.co.il/catalog.php?id=142295,Cooling,case-fans,Case Fans
150436,3 מאווררים הפוכים למארז 12 ס''מ CORSAIR RS120-R ARGB – תאורת ARGB – צבע שחור – תומך שירשור – להבים הפוכים,3 Corsair RS120-R ARGB 12cm reverse blade case fans - ARGB lighting - Black - daisy chain support - Reverse Blades,Corsair,RS120-R ARGB,154,ILS,49.74,80,0.62,True,https://www.ivory.co.il/catalog.php?id=150436,Cooling,case-fans,Case Fans
105280,"מאוורר מארז להרחבה 12 ס""מ Corsair iCUE LINK RX120 RGB בצבע שחור",Corsair iCUE LINK RX120 RGB 12cm Case Fan - Black,Corsair,RX120,145,ILS,46.84,35,1.34,True,https://www.ivory.co.il/catalog.php?id=105280,Cooling,case-fans,Case Fans
127860,3 מאווררים למארז 12 ס''מ Lian Li UNI FAN SL V2 - צבע לבן - תאורת RGB,Lian Li UNI FAN SL V2 12cm Case Fan 3-Pack - White - RGB Lighting,Lian Li,UNI FAN SL V2,449,ILS,145.03,90,1.61,True,https://www.ivory.co.il/catalog.php?id=127860,Cooling,case-fans,Case Fans
145151,מאוורר למארז 12 ס''מ Arctic P12 Pro – צבע שחור,Arctic P12 Pro 12cm Case Fan - Black,Arctic,P12 Pro,49,ILS,15.83,13,1.22,True,https://www.ivory.co.il/catalog.php?id=145151,Cooling,case-fans,Case Fans
124272,מאוורר למארז 12 ס''מ Ivory Gaming GT120 ARGB - צבע שחור,Ivory Gaming GT120 ARGB 12cm Case Fan - Black,Ivory Gaming,GT120 ARGB,55,ILS,17.77,25,0.71,True,https://www.ivory.co.il/catalog.php?id=124272,Cooling,case-fans,Case Fans
145142,מאוורר למארז 14 ס''מ Arctic P14 Pro A-RGB – צבע שחור,Arctic P14 Pro A-RGB 14cm Case Fan - Black,Arctic,P14 Pro A-RGB,69,ILS,22.29,20,1.11,True,https://www.ivory.co.il/catalog.php?id=145142,Cooling,case-fans,Case Fans
124281,3 מאווררים למארז 12 ס''מ עם בקר מאווררים ותאורה Ivory Gaming GT120 ARGB - צבע לבן,3 x 12cm Case Fans with Fan Controller and ARGB Lighting - White,Ivory Gaming,GT120 ARGB,149,ILS,48.13,40,1.2,True,https://www.ivory.co.il/catalog.php?id=124281,Cooling,case-fans,Case Fans
145163,3 מאווררים למארז 12 ס''מ Arctic P12 Pro A-RGB – צבע לבן,3 x 12cm Case Fans Arctic P12 Pro A-RGB - White,Arctic,P12 Pro A-RGB,139,ILS,44.9,55,0.82,True,https://www.ivory.co.il/catalog.php?id=145163,Cooling,case-fans,Case Fans
32506,"מאוורר למארז 12 ס""מ Arctic BioniX P120 בצבע אפור ולבן",12cm Case Fan Arctic BioniX P120 - Grey and White,Arctic,BioniX P120,49,ILS,15.83,25,0.63,True,https://www.ivory.co.il/catalog.php?id=32506,Cooling,case-fans,Case Fans
66605,מאוורר למארז 12 ס''מ Ivory Gaming Crystal Black בצבע שחור עם ARGB,12cm Case Fan Ivory Gaming Crystal Black - Black with ARGB,Ivory Gaming,Crystal Black,35,ILS,11.3,15,0.75,True,https://www.ivory.co.il/catalog.php?id=66605,Cooling,case-fans,Case Fans
85068,"מאוורר למארז 14 ס""מ Noctua NF-A14 chromax.black.swap PWM בצבע שחור עם רפידות נגד ויברציות בצבעים להחלפה",14cm Case Fan Noctua NF-A14 chromax.black.swap PWM - Black with Replaceable Anti-Vibration Pads,Noctua,NF-A14 chromax.black.swap PWM,110,ILS,35.53,25,1.42,True,https://www.ivory.co.il/catalog.php?id=85068,Cooling,case-fans,Case Fans
85071,"מאוורר למארז 12 ס""מ Noctua NF-F12 chromax.black.swap PWM בצבע שחור עם רפידות נגד ויברציות בצבעים להחלפה",12cm case fan Noctua NF-F12 chromax.black.swap PWM in black with interchangeable anti-vibration pads,Noctua,NF-F12 chromax.black.swap PWM,89,ILS,28.75,23,1.25,True,https://www.ivory.co.il/catalog.php?id=85071,Cooling,case-fans,Case Fans
80153,מאוורר למארז 12 ס''מ Ivory Gaming G1 בצבע שחור עם ARGB,12cm case fan Ivory Gaming G1 in black with ARGB,Ivory Gaming,G1,35,ILS,11.3,12,0.94,True,https://www.ivory.co.il/catalog.php?id=80153,Cooling,case-fans,Case Fans
80162,מאוורר למארז 14 ס''מ Ivory Gaming G140 בצבע שחור עם ARGB,14cm case fan Ivory Gaming G140 in black with ARGB,Ivory Gaming,G140,30,ILS,9.69,18,0.54,True,https://www.ivory.co.il/catalog.php?id=80162,Cooling,case-fans,Case Fans
106818,3 מאווררים למארז 12 ס''מ Corsair iCUE LINK RX120 RGB בצבע לבן,3x 12cm case fans Corsair iCUE LINK RX120 RGB in white,Corsair,iCUE LINK RX120 RGB,419,ILS,135.34,130,1.04,True,https://www.ivory.co.il/catalog.php?id=106818,Cooling,case-fans,Case Fans
106820,3 מאווררים למארז 12 ס''מ Corsair iCUE LINK RX120 RGB בצבע שחור,3x 12cm case fans Corsair iCUE LINK RX120 RGB in black,Corsair,iCUE LINK RX120 RGB,419,ILS,135.34,130,1.04,True,https://www.ivory.co.il/catalog.php?id=106820,Cooling,case-fans,Case Fans
112283,מאוורר למארז 14 ס''מ Noctua NF-A14x25r G2 PWM במבנה עגול ובצבע חום,"14cm case fan Noctua NF-A14x25r G2 PWM, round frame, brown color",Noctua,NF-A14x25r G2 PWM,145,ILS,46.84,35,1.34,True,https://www.ivory.co.il/catalog.php?id=112283,Cooling,case-fans,Case Fans
126567,"3 מאווררים למארז 12 ס""מ Corsair RS120 ARGB PWM בצבע לבן","3 x 12cm case fans Corsair RS120 ARGB PWM, white color",Corsair,RS120 ARGB PWM,219,ILS,70.74,60,1.18,True,https://www.ivory.co.il/catalog.php?id=126567,Cooling,case-fans,Case Fans
131385,3 מאווררים למארז 12 ס''מ Corsair iCUE LINK LX120-R RGB בצבע שחור,"3 x 12cm case fans Corsair iCUE LINK LX120-R RGB, black color",Corsair,iCUE LINK LX120-R RGB,425,ILS,137.28,130,1.06,True,https://www.ivory.co.il/catalog.php?id=131385,Cooling,case-fans,Case Fans
127866,3 מאווררים למארז 12 ס''מ עם מסך Lian Li UNI FAN SL Wireless - צבע לבן,"3 x 12cm case fans Lian Li UNI FAN SL Wireless with screen, white color",Lian Li,UNI FAN SL Wireless,790,ILS,255.17,150,1.7,True,https://www.ivory.co.il/catalog.php?id=127866,Cooling,case-fans,Case Fans
127857,3 מאווררים למארז 12 ס''מ Lian Li UNI FAN SL V2 - צבע שחור - תאורת RGB,"3 x 12cm case fans Lian Li UNI FAN SL V2, black color, RGB lighting",Lian Li,UNI FAN SL V2,449,ILS,145.03,90,1.61,True,https://www.ivory.co.il/catalog.php?id=127857,Cooling,case-fans,Case Fans
124290,מאוורר למארז 12 ס''מ Ivory Gaming AF120 - צבע שחור,12cm case fan Ivory Gaming AF120 - Black color,Ivory Gaming,AF120,45,ILS,14.54,15,0.97,True,https://www.ivory.co.il/catalog.php?id=124290,Cooling,case-fans,Case Fans
124293,מאוורר למארז 12 ס''מ Ivory Gaming AF120 - צבע לבן,12cm case fan Ivory Gaming AF120 - White color,Ivory Gaming,AF120,45,ILS,14.54,15,0.97,True,https://www.ivory.co.il/catalog.php?id=124293,Cooling,case-fans,Case Fans
